Prompt,Chosen,Chosen_Likes,Chosen_Time,Chosen_CustomMetric,Reject,Reject_Likes,Reject_Time,Reject_CustomMetric
【嘉然】⚡动感光波⚡,"B站的纯路人：主播很可爱但评论看不懂，溜了溜了
dy的纯路人：主播好可爱啊哈哈哈，你们说的“寄！”是什么意思啊能教一下我吗",4722.0,1621012221.0,3744.5827611164113,抖友能处，遇到不懂的就问，不像某些纯路人上来就一句评论好阴阳怪气,157.0,1621008213.0,-820.4573188835884
【A-SOUL/贝&珈&嘉】太潮啦！师徒三人演绎《隔岸 (DJ)》,"我认为土味抽象已经在我体内死亡，直到DJ的节奏响起，我感觉到我的喉咙开始干燥。我的瞳孔在放大，巨大的影像向我压来，豆豆鞋、黑皮裤、男人的纹身、金链子、红色的头发…情感的干涸的河床迅速涌起湍流，血脉沸腾快要灼伤我的皮肤。
我感觉有什么要到了。唢呐一声长响，那位叫珈乐的女孩登场，我看着她在画面中的摇动，此时所有关于荒诞和疯狂的往事已如暴风袭卷我的大脑。沈阳已在泪水中浮现，我捂着心脏下跪，面朝的是祖国的东北！",5836.0,1632198098.0,4970.441531116412,高级弹幕好绝！！,1369.0,1632127504.0,502.7355911164116
二次元也要大摆锤,@阿梓从小就很可爱 脆鲨有的，我们小孩梓也要有🥺,5658.0,1648354120.0,4954.0017511164115,粉丝“纯”还是路人“纯”我不好说,76.0,1648387356.0,-627.6658888835884
【A-SOUL/贝&珈&嘉】太潮啦！师徒三人演绎《隔岸 (DJ)》,接班接班，他妈的又给我干出验证码了😄💧,2406.0,1632148338.0,1539.9439311164115,"为什么蚕宝宝很有钱?
因为它会结茧",142.0,1632128048.0,-724.2589688835884
二次元也要大摆锤,主播越来越抖了 我心目中的二次元婆罗门 你去哪了[七海_哭哭][七海_哭哭][七海_哭哭],171.0,1648353820.0,-533.0012488835883,杰尼杰尼,51.0,1648384286.0,-652.6965888835883
快速盘点2021各大Vtuber！,呵呵，暴露了你是一个司马crew，变着法子吹你圣皇爹,190.0,1635950925.0,-638.0301988835884,我的绊爱😭😭😭😭,5.0,1638699544.0,-795.5440088835884
勾罕见，今天就是你的死期😡😡,大于1.8焦,643.0,1632244276.0,-222.0966888835884,你这倒放罕见度超标,7.0,1645612648.0,-724.4129688835884
【嘉然】Ring！Ring！Ring！今天我是小狐狸yo~,"我是个小和尚，为了是普度众生的梦
很早之前，我的妈妈，亲自附在我的耳边说过，山下很危险，东方有涂山氏有，是食用人心的怪物。妈妈的叮嘱像是经文铭刻在我的大脑，我在下山路上不断的默念。我一定要为苍生做一件大事！
夜高风黑，在一家旅店打点，我卸下包袱和施布，在昏暗的烛火中默念经文，天下太苦，一路上我看到了很多世态炎凉。
突然一个女孩在我面前，双手提溜着木桶，一溪清水在她的纤手中顺着食指流下，我走向前去，祈求施主能赠予我一份饮水，当她回头的时候，我看到她清澈的瞳孔，明亮的笑颜，披散的秀发柔顺的像溪水中的游鱼。在她的眼中，我看到了不同于众生离苦的残酷。她的两暨秀发配上她的可爱发卡，我盯着她，失了我的魂。
我卸下了自己的任务，留起了还俗的长发，她为我取名，为我做饭，教我打鱼晒网，教我上山打猎。她给我一个名字，迦馨棠，迦，代表的是曾经为佛而工的经历；馨，指的是现在我与她的温馨甜蜜生活，棠，希望我们之间有普通海棠一般炽热的感情。
天下越来越乱，佛门也坐不住了，一大帮武僧开始下乡杀伐，我听到冤屈和哭泣，可我不敢发声，我只想守护她。
最终还是逃不过，被佛门看见的第一眼，她被污蔑成涂山氏，我就是她的罪孽证据，我一时间火烧心头，既拿起撬刀，怒向同门。
在我视线的最后一眼，我看见无数的佛门棍棒打向我，她在一旁哽咽难言……夜晚，我感受到本已经坐化的自己，突然活了回来，她躺在我的左侧，身体已经僵直，三条狐尾沾满血迹，她看着我，用最后一起气息，淡淡吐着话：“涂山氏从不杀生，终生忠于一人，你是我命中的真命天子，迦馨棠，遇到你是很快乐幸福的事情，我愿意为了你付出自己，换你半世余光”
哪一天，佛门的火烧的满天飞舞，我几近疯狂，在大声哭泣中跪地祈求给予涂山氏平等，生命，爱与温柔。我愿意做一辈子的守护涂山的疯子，也不愿在佛门下虚度光阴，伴经诵佛",2117.0,1625219896.0,1181.6595111164115,"🤤＋🍬=[嘉然_暗中观察]
😔＋🍳=[嘉然_锤头丧气]
😝＋💦=[嘉然_略略略]

          [嘉然_一米八]
            ↓
            ↓
            ↓
|￣180       (
|￣160🍭 😊 🎤
|￣140      /  \
|￣120    🧱🧱
|￣100    🧱🧱
|￣80      🧱🧱
|￣60      🧱🧱
|￣40      🧱🧱
|￣20      🧱🧱
|￣0        🧱🧱",213.0,1625402336.0,-720.5160888835884
主 播 哪 国 人,当初说日语，现在说中文。合着你在中国是中国人，在日本就是日本人了🤣,23.0,1662746251.0,-537.0769388835884,"看国v，扬国威。
大伙快来关注a手吧🤗🤗🤗",28.0,1627415183.0,-885.3876188835884
【古拉】回到最初，那声“A”,有道理,2.0,1699559482.0,-189.94462888358834,来自下排牙事件的过来集合一下。[doge],8.0,1645749742.0,-722.0420288835884
当发病评论被然然念出来...嘿嘿嘿🥵嘉然大人🥵嘿嘿嘿🤤然然🤤【直播切片】,"幼颜妈妈嘉然生活中的小烦恼：
 * 
给女儿开家长会时，被中年秃头教导主任误认成打扮浮夸的太妹中学生，当着全班家长的面被训斥了15分钟，主题是黑色连裤袜和露腰衬衫对一个学生而言有多么伤风败俗。女儿姗姗来迟时，教导主任的脸都青了，不知道该怎么安慰抹眼泪的嘉然，最后偷偷给嘉然女儿免了一学期学费。
 * 
直播工作时，总是被年龄小自己十几岁的同事欺负。明明都告诉这些小女生真实年龄了，她们还是像搂玩偶一样贴着她，真不害臊。尤其是那个叫向晚的，热裤里的东西好好藏起来啊，到底是怎么让这个小男生混进来的？！
 * 
工作压力大的时候和珈乐一起去喝酒，被保安拒绝入内，出示身份证进去后，酒保只提供牛奶。最后还是蹭珈乐的伏特加才成功买醉。不知为什么，第二次去的时候，保安斩钉截铁地说她之前和贝拉又来了一次......不会是女儿偷身份证出去了吧？不可能不可能，小小然乖着呢，才不会做这种事！
 * 
被日漫痴儿子拜托当coser，果断拒绝后，他表现得好失落。虽然很想答应儿子一次，但是溺爱是不行的。最近儿子终于变得正常了，开始和三次元的女生聊天。儿子遮住手机不让看，但还是瞥见了聊天对象的蓝色水母头像......这个头像应该蛮常见的吧？",2172.0,1628212751.0,1266.5880611164116,"已经…不行了…一听到然然，，🥵内心就已经躁动起来了，身体变得奇怪了呜[爱心]，想要嘉然小姐的，嘿嘿，，
已经完全变成嘉然的形状了呢[爱心]，，啊啊没关系的吧🥵，就算是这样的我，，也爱着嘉然小姐[爱心]",28.0,1628519842.0,-874.3410288835884
海子姐：谢谢010的SC谢谢😨,@010,1.0,1669648278.0,-490.0566688835884,[七海_生闷气][嘉然_点赞],0.0,1638583954.0,-801.6999088835884
【東雪莲】说出名场面后矢口否认,假的，都是假的，莲宝是我老婆，哈哈哈，你们这些人把戏我早就看穿了，我才是莲宝真正的老公。,300.0,1670693662.0,-180.60282888358836,难道只有我觉得这个语气和台词想棍勇被炮勇撅的场景吗[热词系列_知识增加],5.0,1672126608.0,-461.2733688835884
露西亚粉丝群组里Gachi恋粉丝发狂哭吼的实态,"👽：让我看看今天有啥瓜
某破防管人痴：啊啊啊啊啊啊啊啊啊！！！
👽：额。。。6",14.0,1706535402.0,-108.18542888358833,老艺术家之重金属信手拈来,3.0,1706495350.0,-119.58594888358832
你把钱都打给她吧🥺,换个平台连雏草姬都说不出嘴了是吧[永雏塔菲_尴尬],6152.0,1651986086.0,5484.321411116412,偷流量是吧[永雏塔菲_喵喵拳][永雏塔菲_喵喵拳],19.0,1657971947.0,-588.8199788835884
【原创音乐】《超级敏感》A-SOUL全新团曲MV,请被从无关地方引流进来朋友注意，谁乱ky找谁，顺便举报，Asoul没有所谓的粉头组织ky引流。支持点对点攻击，我拒绝被这种小鬼代表。如果你上来aoe群体的话只能说你和那些人没什么区别，无脑的人无论在哪里，关注的是谁都是无脑。😊,1769.0,1619804388.0,779.5044311164116,还挺好听的，一博粉丝支持支持,158.0,1621616879.0,-813.3706588835884
应约100w人气露脸！,我记得这个原版是一个朵拉发型的黑皮妹子直播露脸[以闪亮之名_吃瓜]是说日语的，大家有兴趣可以去看看,11.0,1689684336.0,-279.69608888358835,V圈人人都说天道酬勤，可又有几个V能和塔菲的“勤”比呢？作为一个有30w+粉丝700舰的大主播，不躺平不摆烂，高强度营业基本上不放假，每天要花几个小时敷衍好几千条gn的私信也不会有一句怨言，职业态度好，不会随便摆臭脸低气压。放眼整个V圈，这样的职业素养就几个V没有[永雏塔菲_嘲笑]。你可能会说她前前世口嗨，说她只会搞rsq，说她只会嗯打游戏[永雏塔菲_NO喵!]。确实，V无完V，你肯定可以挑出她各种各样缺点。但是，这些真的是缺点吗？这些所谓的“缺点”，何尝不是你眼中的“梁木”呢？她曾经的经历让她更加珍惜自己的粉丝，让她对雏草姬们筑起厚厚的心之壁；你说她只会rsq[永雏塔菲_好热]，但是你却没看到她愿意回应任何逆天的雏草姬，她的女友营业整个V圈都只能望其项背[永雏塔菲_亲嘴]；你觉得她嗯打游戏直播效果差，你却没有注意到她一直以来都说自己是游戏V，她打的游戏大部分难度不低且极其硬核，因为她从始至终都在朝着游戏V的目标前进，她自己都说梦想是成为能恰到工商过活的V，而不是只能靠粉丝打钱才能生存的V。[永雏塔菲_星星眼]人们总是一句一句重复天道酬勤，仿佛给V打上这四个字的大印就能一飞冲天成为香顶边。但又有几个V能真正配得上这四个大字呢？要我说，塔菲绝对才是真正的天道酬勤！[永雏塔菲_对呀对呀],57.0,1644972008.0,-680.8193688835884
【A-SOUL/贝&珈&嘉】太潮啦！师徒三人演绎《隔岸 (DJ)》,真的最后一遍了，别回复点赞了，别抓我回来了，让我出去😭😭😭😭😭,3088.0,1632113976.0,2221.600311116412,各位弟兄歇口气,199.0,1632161939.0,-666.9200588835884
【2022年7月】Vtuber订阅数排行榜TOP100,看到kson和tskk都在榜上绷不住了 这就是所谓前杏一姐的含金量吗🏳,1.0,1663689479.0,-549.6446588835884,杏女真的好强啊[来古-注意],4.0,1659368637.0,-589.8530788835884
主播是日本人吗？主播是你爹！【七海Nana7mi】,怎么不说是妈呀,1.0,1713327848.0,-53.26096888358832,[兔年吉祥東雪蓮_哈哈][兔年吉祥東雪蓮_哈哈][兔年吉祥東雪蓮_w],3.0,1687401503.0,-310.52441888358834
【嘉然】⚡动感光波⚡,哈哈，bu都说土，影流之主8000万播放，怎么会事呢,691.0,1621053529.0,-286.0041588835884,"发布一天，60w点赞，截止目前给然然涨了7w粉，在dy那边属于是热门top10级别了[打call][打call]，而且还在持续增长，也没有被骂，也没有排外，也没有圈层优越感，一个个都十分感兴趣的在聊，呼朋唤友的，天然带有身为一个人最基本的善意，不论什么圈子都能和谐讨论[给心心][给心心]

抖友属于是在友好和谐破圈这一块儿拿捏的死死的[给心心]",70.0,1621046982.0,-907.0696288835884
主 播 哪 国 人,这辈子 能等到她 被封号吗,90.0,1666948027.0,-428.0591788835884,"粉上东雪莲是在之前的一场直播，那时有弹幕问她，主播是哪国人啊？莲能做到始终不正面回应，只是说你听不懂我说的话吗？
这令我为之感动，元直身在曹营心在汉，莲亦不逞多让。虽然身在一个自己所不喜的阵营，还需要靠着自己所不喜的观众生活，即便如此，莲冒着天大的风险也不愿说出违心的事情！富贵不能迷乱她的思想，贫贱不能改变她的操守，威武不能压服她的意志，有这样高尚的品德，莲可称君子矣。
丹可磨而不可夺其色，兰可燔而不可灭其馨。
黑子们，你们尽可以黑，然而你们所说的一切，在我眼中都是莲的闪光点，正因为有你们，我才真正的认识了东雪莲。
德不孤，必有邻。莲不是孤独的，她还有我们。
真正智慧的人可以看到一个人的美好品德而不人云亦云。我可以骄傲的说，冬雪莲的粉丝正是这样的人。
现在正是莲经受磨难之时，也许这个过程漫长且艰难，但是她还有我们不是吗？
等待吧，棺材铺们！长松卧壑困风霜，时来屹立扶明堂。
有朝一日莲将如闪电般崛起，到那时她不必再隐忍，必将清算曾经的一切！
至于其他，呵呵，不必担心，他们也将得到宽恕，不过是在清算之后罢了。
【主 播 哪 国 人-哔哩哔哩】https://b23.tv/T60CXq",232.0,1626244924.0,-693.0902088835884
恭喜嘉然100万粉丝！嘉心糖翻唱《猫中毒》,和她们师徒三人的隔岸并驾齐驱，闯进今天的热榜。一个代表偶像，一个代表粉丝，一个潮，一个病，完美诠释了a圈的模样了[嘉然_嘉油],1899.0,1632105118.0,1032.5117311164117,"优越感是我们每个人都会追求的。但我始终认为真正的优越应该建立在专业、智识的深度上。
但总有一些人喜欢通过打压、诋毁他人所喜欢的事物，来表达对其的优越感，仿佛这样便体现出他们品味的高雅，学识的渊博，思想的厚重。可恰恰相反，世界在他们眼里呈现的方式甚至不能被称为扁平的画面，而是更低阶的、一维的线。因为他们只能理解一种简单的、比大小似的事物关系，来将人加以区分。如果退化到极致，我们便称这种人为“二极管”。",169.0,1632118490.0,-697.3545488835883
